RR_l_0,RR_l_0/RR_l_1,RR_l_1,RR_l_1/RR_l_2,RR_l_2,RR_l_2/RR_l_3,RR_l_3,RR_l_3/RR_l_4,RR_r_0,RR_r_0/RR_r_1,RR_r_1,RR_r_1/RR_r_2,RR_r_2,RR_r_2/RR_r_3,RR_r_3,RR_r_3/RR_r_4,seq_size,signal_mean,signal_std,wl_side,wr_side,P_val,Q_val,R_val,S_val,T_val,P_pos,Q_pos,R_pos,S_pos,T_pos,label
80.0,0.5555555555555556,144.0,1.3333333333333333,108.0,0.84375,128.0,1.1130434782608696,148.0,1.2982456140350878,114.0,1.0178571428571428,112.0,1.2584269662921348,89.0,0.644927536231884,162.0,-0.2685103167612737,0.6774311392940118,59.0,103.0,0.6019416154408653,-2.4112051030148374,0.8622936116373012,0.7862429924350323,0.7862429924350323,0.575,0.375,0.62,0.645,0.645,2.0
224.0,1.671641791044776,134.0,1.072,125.0,0.6510416666666666,192.0,1.0726256983240223,175.0,0.8838383838383839,198.0,1.4244604316546765,139.0,0.9652777777777778,144.0,1.5157894736842106,184.0,-0.1647944218303298,0.3703999002519644,62.0,122.0,0.8282676704209855,-0.1372933347839181,1.2459998268323331,0.091873855962052,0.1917588302196028,0.315,0.255,0.335,0.395,0.4,2.0
181.0,1.448,125.0,1.0,125.0,1.3736263736263736,91.0,0.4690721649484536,145.0,1.1068702290076335,131.0,1.0737704918032789,122.0,1.326086956521739,92.0,0.4946236559139785,174.0,-0.2912442830716415,0.4655255690122156,73.0,101.0,0.4480051640336822,-0.1433555781488932,1.109386355110778,0.3572342447392528,0.3979777611653202,0.385,0.335,0.425,0.485,0.49,2.0
186.0,1.0689655172413792,174.0,1.0481927710843373,166.0,1.064102564102564,156.0,0.968944099378882,219.0,1.825,120.0,0.5687203791469194,211.0,1.093264248704663,193.0,0.9018691588785048,225.0,0.0115102190682839,0.4368555329832984,72.0,153.0,1.2666781367597768,-0.1475558068010559,2.081523177306443,-0.2500047843001685,-0.2344309798173776,0.3,0.265,0.325,0.365,0.37,2.0
116.0,0.9914529914529916,117.0,0.9915254237288136,118.0,1.0,118.0,1.0350877192982455,153.0,0.6483050847457628,236.0,2.0701754385964914,114.0,0.9827586206896552,116.0,1.2747252747252746,162.0,-0.1551673296928604,0.5742088104494235,55.0,107.0,0.4643629442492105,0.1642578539967869,0.7526289917482902,-0.1272878040436934,0.1392572427478704,0.535,0.465,0.605,0.77,0.695,2.0
131.0,1.0564516129032258,124.0,1.008130081300813,123.0,0.9919354838709676,124.0,0.9465648854961832,130.0,1.1206896551724137,116.0,0.8992248062015504,129.0,0.9772727272727272,132.0,0.8571428571428571,165.0,0.0127510873291036,0.3055631347406391,74.0,91.0,0.421388995510515,0.444608688368141,0.5048779228771504,0.395950024497955,0.4555697860354689,0.645,0.68,0.69,0.74,0.72,2.0
130.0,0.9027777777777778,144.0,1.1900826446280992,121.0,1.3010752688172045,93.0,0.5027027027027027,161.0,1.1838235294117647,136.0,1.1056910569105691,123.0,1.160377358490566,106.0,0.7066666666666667,190.0,-0.0937856299502301,0.5936437080128549,78.0,112.0,0.7563968947787902,-2.187466430963582,0.8762159370419234,0.0406989468949194,0.0406989468949194,0.63,0.415,0.68,0.8,0.8,2.0
185.0,1.0946745562130178,169.0,1.005952380952381,168.0,0.9710982658959536,173.0,0.9453551912568308,269.0,1.5823529411764705,170.0,0.9550561797752808,178.0,1.072289156626506,166.0,1.01840490797546,246.0,-0.1309175014477274,0.7372718875982436,58.0,188.0,1.0067546153533589,-2.519783307834329,1.446375621652098,-0.2973537788301978,-0.3467922100371436,0.38,0.24,0.41,0.545,0.575,2.0
82.0,0.5157232704402516,159.0,1.7666666666666666,90.0,0.5844155844155844,154.0,1.2622950819672132,158.0,1.2950819672131149,122.0,1.008264462809917,121.0,1.4938271604938271,81.0,0.5031055900621118,164.0,-0.5172277131561213,0.6406368354214268,54.0,110.0,0.2471873910105658,0.1197018408670887,0.3851739000926029,-0.4089355571142129,0.2955825464174474,0.56,0.54,0.605,0.745,0.62,2.0
155.0,1.2916666666666667,120.0,1.518987341772152,79.0,0.5163398692810458,153.0,1.4166666666666667,155.0,1.8452380952380953,84.0,0.535031847133758,157.0,1.9625,80.0,0.5194805194805194,164.0,-0.2515971764344247,0.7004459102641978,56.0,108.0,0.5903388197331652,0.3202894156668542,0.7944250803797417,-0.1802626655853058,0.4918288580343838,0.565,0.5,0.625,0.79,0.67,2.0
149.0,1.0567375886524824,141.0,0.9591836734693876,147.0,1.5154639175257731,97.0,0.4663461538461538,207.0,1.3529411764705883,153.0,1.0132450331125828,151.0,0.967948717948718,156.0,1.0064516129032255,206.0,-0.2256871075279545,0.29428052740782,62.0,144.0,-0.1846139819845769,-0.3873776230976008,1.400028198362424,-0.5371665389733541,-0.3003723459437353,0.195,0.265,0.3,0.35,0.48,2.0
252.0,1.8,140.0,0.509090909090909,275.0,2.022058823529412,136.0,0.6098654708520179,237.0,2.0608695652173914,115.0,0.5,230.0,1.7692307692307692,130.0,0.5627705627705628,255.0,-0.1549078776656265,0.5335305904450285,90.0,165.0,1.214781874233848,-0.4063416989827669,2.3430651912337352,-0.6013505167583579,-0.5237909470733659,0.325,0.29,0.35,0.425,0.405,2.0
161.0,0.936046511627907,172.0,0.945054945054945,182.0,0.9528795811518324,191.0,1.891089108910891,275.0,1.5536723163841808,177.0,1.10625,160.0,1.0126582278481011,158.0,0.9461077844311376,263.0,-0.2382461783649634,0.2828201175966075,71.0,192.0,-0.2099811399319032,-0.3444625096067533,0.8847186503807809,-0.9425626729641174,0.1328170584078442,0.16,0.24,0.27,0.31,0.46,2.0
138.0,1.5,92.0,0.5644171779141104,163.0,1.7157894736842103,95.0,0.5523255813953488,278.0,2.074626865671642,134.0,1.1260504201680672,119.0,0.9015151515151516,132.0,1.4042553191489362,260.0,-0.3532778408573223,0.3703323146638462,66.0,194.0,-0.2428459904772939,-0.3093423069330615,1.1724375389018786,0.0358590222590654,0.0358590222590654,0.145,0.19,0.25,0.295,0.295,2.0
134.0,1.0387596899224807,129.0,0.8835616438356164,146.0,0.9012345679012346,162.0,1.0945945945945943,171.0,1.5267857142857142,112.0,0.632768361581921,177.0,1.5258620689655171,116.0,0.6373626373626373,193.0,-0.0583626854896632,0.5167138577173574,74.0,119.0,0.5705233544400844,0.4982668523152495,0.8055548302362427,0.5613180125898108,0.6207781437880022,0.535,0.555,0.575,0.59,0.645,2.0
119.0,1.2659574468085106,94.0,0.5562130177514792,169.0,1.111842105263158,152.0,1.6521739130434785,151.0,1.2583333333333333,120.0,1.0526315789473684,114.0,1.1287128712871286,101.0,0.6917808219178082,172.0,-0.1037120608337745,0.425607234674019,67.0,105.0,1.1916808462932291,-0.0964878686294245,1.36265348010568,0.2445402813892355,0.3330250070391595,0.375,0.295,0.395,0.45,0.46,2.0
103.0,1.5606060606060606,66.0,0.388235294117647,170.0,2.098765432098765,81.0,0.5328947368421053,148.0,1.264957264957265,117.0,1.0446428571428572,112.0,1.4,80.0,0.5555555555555556,158.0,-0.0585980484567205,0.6521562721879033,55.0,103.0,0.810376209787195,0.8833753613864793,0.924145728643216,-0.0222713543208423,0.624479567516726,0.575,0.605,0.62,0.785,0.66,2.0
206.0,1.7166666666666666,120.0,0.5194805194805194,231.0,1.957627118644068,118.0,0.5315315315315315,223.0,1.8898305084745763,118.0,0.4978902953586498,237.0,2.0973451327433628,113.0,0.5594059405940595,242.0,-0.1586057181195509,0.4805427968894847,86.0,156.0,1.1675268681222677,-0.3979921226910872,2.0013474519569834,-0.7188371324290925,-0.3693380028654156,0.33,0.29,0.36,0.465,0.62,2.0
113.0,0.9741379310344828,116.0,1.0265486725663715,113.0,1.3950617283950617,81.0,0.5364238410596026,153.0,1.3189655172413792,116.0,0.9914529914529916,117.0,0.9669421487603306,121.0,1.315217391304348,167.0,-0.2335250355638604,0.3954688068861691,60.0,107.0,0.6896127370172158,-0.2265228553660755,1.4364177845264456,-1.0998911568852678,-0.2664499042723595,0.33,0.245,0.365,0.405,0.61,2.0
93.0,0.9489795918367347,98.0,0.4100418410041841,239.0,2.172727272727273,110.0,0.6918238993710691,150.0,1.530612244897959,98.0,0.5414364640883977,181.0,1.5603448275862069,116.0,0.6338797814207651,175.0,0.003913723286036,0.5858250520196397,70.0,105.0,0.9669981555656764,0.703929992697832,1.1968200641929367,0.3696421313657066,0.8417936071791723,0.59,0.65,0.66,0.68,0.685,2.0
232.0,1.0175438596491229,228.0,1.982608695652174,115.0,1.036036036036036,111.0,1.0,111.0,1.1935483870967742,93.0,1.1071428571428572,84.0,0.4941176470588235,170.0,1.5178571428571428,153.0,-0.0785040948374999,0.6464072231939193,76.0,77.0,0.0576426641694407,-0.3876312488810789,2.668403803549637,-0.5717676170326805,-0.1218010721354051,0.295,0.44,0.5,0.55,0.805,2.0
156.0,1.5294117647058822,102.0,0.6986301369863014,146.0,1.3773584905660377,106.0,0.5988700564971752,166.0,1.5961538461538463,104.0,0.6341463414634146,164.0,1.5471698113207548,106.0,0.5760869565217391,195.0,-0.1330985322320001,0.4977360877627271,79.0,116.0,0.6118368920772383,-2.044893321474337,0.6920581972393631,-0.1148335838613927,0.4835572665053523,0.605,0.41,0.64,0.785,0.685,2.0
157.0,0.9127906976744186,172.0,1.6226415094339623,106.0,0.654320987654321,162.0,1.4862385321100915,222.0,1.9473684210526316,114.0,0.6404494382022472,178.0,1.6330275229357798,109.0,0.6374269005847953,220.0,-0.0407725304782071,0.315241753787818,65.0,155.0,-0.0256687077200449,-0.2146064140493994,0.7641697416379949,-0.6745337464196708,-0.1241988734680382,0.23,0.27,0.3,0.335,0.525,2.0
162.0,1.0451612903225806,155.0,1.091549295774648,142.0,0.9861111111111112,144.0,0.9536423841059604,201.0,1.4154929577464788,142.0,1.7530864197530864,81.0,0.3785046728971962,214.0,1.304878048780488,203.0,-0.2281068172808614,0.2683683975498999,63.0,140.0,-0.1892645412042845,-0.3978629761651279,1.016026934685404,-0.6736963661239731,-0.1727744747924759,0.175,0.27,0.31,0.36,0.515,2.0
161.0,0.9640718562874252,167.0,1.5321100917431192,109.0,0.4638297872340425,235.0,1.298342541436464,253.0,1.4293785310734464,177.0,1.0290697674418603,172.0,1.017751479289941,169.0,1.0833333333333333,241.0,-0.1309523444874824,0.2510915117031853,64.0,177.0,-0.104704022645552,-0.257304255227701,1.095480052077014,-0.6109952111196201,-0.007974239298191,0.14,0.235,0.265,0.31,0.455,2.0
213.0,1.7899159663865547,119.0,0.4047619047619047,294.0,2.1,140.0,0.6060606060606061,238.0,2.2452830188679247,106.0,0.5221674876847291,203.0,1.780701754385965,114.0,0.4541832669322709,279.0,-0.1897206251278732,0.4585573799403682,113.0,166.0,-0.1007156402820843,-0.3322341009192422,1.9525384908931565,-0.6096920981116551,-0.3396063664573496,0.23,0.345,0.405,0.45,0.665,2.0
164.0,0.9318181818181818,176.0,1.2054794520547945,146.0,1.140625,128.0,0.9770992366412212,175.0,1.2589928057553956,139.0,1.0610687022900764,131.0,0.6616161616161617,198.0,1.3026315789473684,182.0,-0.1942449984921067,0.3789339942396634,60.0,122.0,0.2926293736662932,-0.2158827128266949,1.2013054953842717,0.0011763237398059,0.0737661422738648,0.29,0.245,0.33,0.395,0.4,2.0
150.0,1.530612244897959,98.0,0.6012269938650306,163.0,1.044871794871795,156.0,1.0196078431372548,165.0,1.3636363636363635,121.0,0.7469135802469136,162.0,1.4336283185840708,113.0,0.6647058823529411,183.0,-0.0876763855951769,0.6086891279630905,68.0,115.0,0.7849754955009706,0.7537411427900422,0.9057562379132575,0.6461839697428383,0.68679436454097,0.635,0.67,0.685,0.715,0.72,2.0
153.0,1.5454545454545454,99.0,0.4736842105263157,209.0,1.8660714285714288,112.0,0.6292134831460674,194.0,1.7798165137614679,109.0,0.6687116564417178,163.0,1.613861386138614,101.0,0.5642458100558659,214.0,-0.0361032131613684,0.5115422362737072,79.0,135.0,0.699481858116563,0.668564234255452,0.7557943323820855,-0.0489310423616752,0.7075397389260595,0.57,0.58,0.605,0.77,0.63,2.0
156.0,1.278688524590164,122.0,1.525,80.0,0.5228758169934641,153.0,1.843373493975904,148.0,1.3703703703703705,108.0,0.8307692307692308,130.0,1.0743801652892562,121.0,1.5921052631578947,161.0,-0.2518126696907539,0.6257585787165962,58.0,103.0,0.4248882352033367,0.1101636905335453,0.7973136679017605,-0.2370358134984503,-0.1842743632788726,0.55,0.485,0.615,0.785,0.75,2.0
120.0,1.2244897959183674,98.0,0.7050359712230215,139.0,1.139344262295082,122.0,1.0427350427350428,141.0,1.175,120.0,1.0084033613445378,119.0,1.2526315789473683,95.0,0.6934306569343066,164.0,0.0111331535419083,0.440133405578739,66.0,98.0,1.361465546119311,0.045192969452503,1.7307972105053622,-1.1144083428084737,0.0974456797477224,0.39,0.275,0.415,0.455,0.715,2.0
82.0,0.3241106719367589,253.0,1.5617283950617284,162.0,0.9938650306748468,163.0,1.0316455696202531,226.0,1.3216374269005848,171.0,0.9715909090909092,176.0,1.3435114503816794,131.0,0.6649746192893401,225.0,-0.2178843606464811,0.6453939039075205,67.0,158.0,1.8350099228252152,-0.1923284368818212,2.3722355603322005,-0.7494880219530171,-0.7494880219530171,0.28,0.24,0.3,0.405,0.405,2.0
112.0,0.918032786885246,122.0,0.9384615384615383,130.0,1.0833333333333333,120.0,0.8571428571428571,160.0,1.2213740458015268,131.0,0.9632352941176472,136.0,1.0461538461538462,130.0,0.9923664122137404,182.0,-0.1375373838531434,0.4535398062646593,70.0,112.0,0.6056611022828485,0.5832628445842376,0.6541659027043332,0.4533567007324579,0.4533567007324579,0.575,0.62,0.63,0.675,0.675,2.0
134.0,0.9640287769784172,139.0,1.0296296296296297,135.0,1.3636363636363635,99.0,0.6827586206896552,175.0,1.4227642276422765,123.0,0.8978102189781022,137.0,1.4891304347826086,92.0,0.5859872611464968,191.0,-0.2847498933361931,0.4354594036538178,69.0,122.0,-0.2064100320688798,-0.2694275555022882,1.1819849246231158,0.017032510111456,0.1529706820893512,0.195,0.255,0.365,0.425,0.435,2.0
159.0,1.1357142857142857,140.0,0.7526881720430108,186.0,1.1847133757961783,157.0,1.7065217391304348,203.0,1.6639344262295082,122.0,0.8133333333333334,150.0,1.3761467889908257,109.0,0.981981981981982,212.0,-0.1273330043850429,0.376629145206345,70.0,142.0,0.0085306139043795,-0.1151982961879034,1.2603153415889097,0.2467507452464623,0.3065628761206174,0.265,0.24,0.325,0.385,0.39,2.0
141.0,1.0291970802919708,137.0,1.1048387096774193,124.0,1.0333333333333334,120.0,0.8108108108108109,108.0,0.43724696356275305,247.0,2.5463917525773194,97.0,0.5449438202247191,178.0,1.7450980392156863,146.0,-0.0838511971837085,0.5914597188380281,71.0,75.0,0.6749249836723152,-2.096615211745545,0.7746984924623116,0.7621665816252741,0.768167303030989,0.73,0.49,0.775,0.785,0.79,2.0
124.0,1.2916666666666667,96.0,0.7619047619047619,126.0,1.1454545454545455,110.0,0.7586206896551724,130.0,1.3131313131313131,99.0,0.6875,144.0,1.2100840336134453,119.0,0.937007874015748,165.0,-0.0855617472962537,0.4618556768290995,74.0,91.0,0.5439710266568503,-1.9634507556656189,0.6431888309542106,-0.1644481779283712,0.3917949467756429,0.64,0.455,0.68,0.85,0.73,2.0
99.0,0.4876847290640394,203.0,2.00990099009901,101.0,0.5580110497237569,181.0,1.7745098039215683,158.0,1.6288659793814433,97.0,0.532967032967033,182.0,1.6851851851851851,108.0,0.574468085106383,181.0,-0.1997384712444988,0.4246118938083797,71.0,110.0,0.3713634251354181,-1.861642324610417,0.5146096130689033,-0.1609026680628256,0.4642579395088114,0.58,0.4,0.63,0.765,0.645,2.0
161.0,1.4907407407407407,108.0,0.6923076923076923,156.0,1.4311926605504588,109.0,0.6855345911949685,172.0,1.7551020408163265,98.0,0.5444444444444444,180.0,1.1920529801324504,151.0,0.967948717948718,199.0,-0.2050801751696763,0.4614368053285301,79.0,120.0,0.4063221969821508,-2.011863435092672,0.6067308279307984,0.5983406287510081,0.1242737098647652,0.56,0.4,0.61,0.62,0.685,2.0
123.0,1.0603448275862069,116.0,0.7160493827160493,162.0,1.4086956521739131,115.0,0.7467532467532467,158.0,1.144927536231884,138.0,1.0952380952380951,126.0,1.0327868852459017,122.0,0.7672955974842768,182.0,0.0234914214840861,0.6104473108680161,72.0,110.0,0.8447484439736592,0.8951064198313756,0.9133333666151778,0.1504838289466342,0.8087493358192008,0.605,0.655,0.66,0.795,0.69,2.0
118.0,0.659217877094972,179.0,1.8842105263157896,95.0,0.59375,160.0,1.415929203539823,185.0,1.5677966101694916,118.0,0.6941176470588235,170.0,1.4782608695652173,115.0,0.6424581005586593,196.0,-0.1665020846698407,0.5421028250344921,67.0,129.0,0.622664832076339,0.5441689250640718,0.7566680763076055,0.0604741579284418,0.6966717984193844,0.585,0.575,0.62,0.73,0.64,2.0
155.0,1.8452380952380956,84.0,0.5419354838709678,155.0,1.2916666666666667,120.0,1.518987341772152,154.0,1.925,80.0,0.5161290322580645,155.0,1.8452380952380956,84.0,0.535031847133758,163.0,-0.229365730518602,0.6487096275371198,56.0,107.0,0.42273822986464,0.1925545462441322,0.8160079301052077,-0.1827638190954774,0.6586329661661201,0.525,0.47,0.605,0.765,0.635,2.0
113.0,0.6647058823529411,170.0,1.5454545454545454,110.0,0.625,176.0,1.266187050359712,207.0,2.090909090909091,99.0,0.6036585365853658,164.0,1.623762376237624,101.0,0.5906432748538012,225.0,0.0010625560517063,0.5107327289021694,81.0,144.0,0.6708294156939226,0.845456722065651,0.8943219835563564,0.0439207070048109,0.5610951880369637,0.51,0.575,0.585,0.715,0.61,2.0
115.0,1.0,115.0,1.036036036036036,111.0,0.9487179487179488,117.0,1.0263157894736843,119.0,1.1226415094339623,106.0,0.8412698412698413,126.0,1.135135135135135,111.0,0.9652173913043478,156.0,0.0398365287783565,0.9586935040434936,73.0,83.0,1.7687173458426877,-0.1321071035395775,2.8535594249067344,-0.8898203307218611,2.44084844991663,0.445,0.395,0.475,0.575,0.505,2.0
137.0,1.1048387096774193,124.0,1.0333333333333334,120.0,0.8108108108108109,148.0,1.3454545454545457,247.0,2.5463917525773194,97.0,0.5449438202247191,178.0,1.7450980392156863,102.0,1.2439024390243902,247.0,-0.026305351113939,0.5946149079251293,75.0,172.0,1.5525192480731589,-0.0524161181999209,2.068629195558126,-1.0219984125205783,-0.3572125464171556,0.285,0.22,0.31,0.45,0.545,2.0
217.0,1.4370860927152318,151.0,1.0486111111111112,144.0,1.0666666666666669,135.0,0.9712230215827338,226.0,1.6376811594202898,138.0,1.7692307692307692,78.0,0.3696682464454976,211.0,1.3973509933774837,221.0,-0.036483438775775,0.7175436056266723,63.0,158.0,-0.2228657077545411,-0.0426869757707273,1.8381505877975408,-2.0472814766276617,0.8568426242466076,0.17,0.24,0.285,0.335,0.5,2.0
180.0,1.0344827586206895,174.0,1.45,120.0,0.5286343612334802,227.0,1.2204301075268815,226.0,1.158974358974359,195.0,1.0655737704918034,183.0,1.5378151260504205,119.0,0.5242290748898678,239.0,-0.2601966268546039,0.5076275965521398,81.0,158.0,1.049573908559268,-0.42083172939406,2.0913800417087813,-0.8698001886667784,-0.5274497889249493,0.315,0.28,0.34,0.46,0.59,2.0
116.0,1.432098765432099,81.0,0.5159235668789809,157.0,1.286885245901639,122.0,1.0338983050847457,154.0,1.305084745762712,118.0,1.0260869565217392,115.0,1.4197530864197532,81.0,0.5192307692307693,163.0,-0.0117741158903109,0.6525223182148292,56.0,107.0,0.7180003967102924,0.4478233941736032,0.996966762846921,0.0233673917048432,0.7352106004121164,0.55,0.48,0.62,0.785,0.665,2.0
154.0,1.0547945205479452,146.0,0.9605263157894736,152.0,0.9934640522875816,153.0,0.9870967741935484,198.0,1.3943661971830985,142.0,0.9342105263157896,152.0,1.0201342281879195,149.0,1.0136054421768708,192.0,-0.1278306701134335,0.6906704829830609,54.0,138.0,1.236226264187716,-0.2021231374602029,1.7615642491848882,-2.1442269385175066,0.0247346719867957,0.27,0.225,0.285,0.345,0.465,2.0
159.0,1.394736842105263,114.0,0.7916666666666666,144.0,1.1338582677165354,127.0,0.7426900584795322,166.0,1.456140350877193,114.0,0.6,190.0,1.3103448275862069,145.0,1.0507246376811594,183.0,-0.1343225009847958,0.4458939503145899,67.0,116.0,0.3717817859679123,0.116513495224646,0.5308969066693813,0.5065812174096513,0.5065812174096513,0.535,0.49,0.605,0.62,0.62,2.0
153.0,0.9622641509433962,159.0,1.1777777777777778,135.0,1.0465116279069768,129.0,1.0403225806451613,159.0,1.0460526315789473,152.0,1.0780141843971631,141.0,1.184873949579832,119.0,0.9083969465648856,176.0,-0.1385471701963064,0.3108922434973586,65.0,111.0,0.2635384968918332,-1.3231436626984492,0.4484426290144566,-0.0551712749578682,0.4040968475303455,0.545,0.375,0.6,0.73,0.62,2.0
136.0,0.6044444444444445,225.0,1.9230769230769231,117.0,1.0934579439252337,107.0,0.4776785714285714,106.0,0.4608695652173913,230.0,2.1296296296296298,108.0,0.9642857142857144,112.0,0.9739130434782608,155.0,-0.49350085806111,1.0484534147601106,81.0,74.0,1.1928530898665708,-0.7811469713467298,2.25406841830634,2.1599471378040875,2.1599471378040875,0.455,0.41,0.485,0.51,0.51,2.0
102.0,0.5828571428571429,175.0,1.3059701492537314,134.0,1.276190476190476,105.0,0.621301775147929,173.0,1.8602150537634408,93.0,0.62,150.0,1.4705882352941178,102.0,0.6144578313253012,202.0,-0.1961969474972055,0.4476979616066197,81.0,121.0,0.4982594955525924,0.5585881143549084,0.6,-0.1104882384262207,0.240984297496546,0.575,0.6,0.615,0.74,0.675,2.0
282.0,1.076335877862595,262.0,0.9562043795620438,274.0,1.066147859922179,257.0,1.1077586206896552,136.0,0.6766169154228856,201.0,0.95260663507109,211.0,0.9813953488372092,215.0,1.085858585858586,169.0,-0.6936228946217378,0.3869981440276092,74.0,95.0,-0.5807105198469004,-0.7899990810042112,0.7004044800239158,-0.5206146532923933,-0.4396609734769829,0.375,0.35,0.44,0.49,0.495,2.0
